request_id,sample_id,domain,phase,delta,candidate_count,baseline,n_forecasts,selection_coverage,candidate_precision,routed_mass_coverage,complete_route_coverage,candidate_amplification,candidate_set_fraction
29,wikitext2-00039,general,decode,1,12,source_copy,368,0.798233695652174,0.26607789855072467,0.8162045686141305,0.43478260869565216,3.0,0.375
29,wikitext2-00039,general,decode,2,12,source_copy,352,0.8139204545454546,0.2713068181818182,0.8317385586825284,0.48579545454545453,3.0,0.375
29,wikitext2-00039,general,decode,3,12,source_copy,336,0.8199404761904762,0.27331349206349204,0.8367164248511905,0.4880952380952381,3.0,0.375
30,wikitext2-00041,general,decode,1,12,source_copy,368,0.8002717391304348,0.2667572463768116,0.8171373450237772,0.4266304347826087,3.0,0.375
30,wikitext2-00041,general,decode,2,12,source_copy,352,0.8117897727272727,0.2705965909090909,0.8275826194069602,0.4744318181818182,3.0,0.375
30,wikitext2-00041,general,decode,3,12,source_copy,336,0.8184523809523809,0.2728174603174603,0.8331589471726191,0.48214285714285715,3.0,0.375
31,gsm8k-00045,math,decode,1,12,source_copy,368,0.6358695652173914,0.21195652173913046,0.6546896229619565,0.22826086956521738,3.0,0.375
31,gsm8k-00045,math,decode,2,12,source_copy,352,0.6278409090909091,0.209280303030303,0.6445492831143466,0.2471590909090909,3.0,0.375
31,gsm8k-00045,math,decode,3,12,source_copy,336,0.6272321428571429,0.20907738095238096,0.6422816685267857,0.23214285714285715,3.0,0.375
32,wikitext2-00042,general,decode,1,12,source_copy,368,0.7927989130434783,0.2642663043478261,0.8101819909137228,0.42934782608695654,3.0,0.375
32,wikitext2-00042,general,decode,2,12,source_copy,352,0.8089488636363636,0.2696496212121212,0.8271317915482954,0.4630681818181818,3.0,0.375
32,wikitext2-00042,general,decode,3,12,source_copy,336,0.8169642857142857,0.27232142857142855,0.8337663922991071,0.47619047619047616,3.0,0.375
33,gsm8k-00035,math,decode,1,12,source_copy,368,0.5822010869565217,0.19406702898550723,0.5938408893087636,0.22010869565217392,3.0,0.375
33,gsm8k-00035,math,decode,2,12,source_copy,352,0.5546875,0.18489583333333334,0.5696175315163352,0.20170454545454544,3.0,0.375
33,gsm8k-00035,math,decode,3,12,source_copy,336,0.5833333333333334,0.19444444444444445,0.5941990443638393,0.20535714285714285,3.0,0.375
34,humaneval-HumanEval_115,code,decode,1,12,source_copy,368,0.6501358695652174,0.21671195652173914,0.666457466457201,0.25815217391304346,3.0,0.375
34,humaneval-HumanEval_115,code,decode,2,12,source_copy,352,0.6448863636363636,0.21496212121212122,0.6610149036754261,0.28125,3.0,0.375
34,humaneval-HumanEval_115,code,decode,3,12,source_copy,336,0.6555059523809523,0.2185019841269841,0.6658688499813988,0.29464285714285715,3.0,0.375
35,humaneval-HumanEval_45,code,decode,1,12,source_copy,368,0.7302989130434783,0.24343297101449277,0.7543162470278533,0.27445652173913043,3.0,0.375
35,humaneval-HumanEval_45,code,decode,2,12,source_copy,352,0.7379261363636364,0.24597537878787878,0.7630851052024148,0.3039772727272727,3.0,0.375
35,humaneval-HumanEval_45,code,decode,3,12,source_copy,336,0.7514880952380952,0.25049603174603174,0.7715425037202381,0.33035714285714285,3.0,0.375
36,wikitext2-00038,general,decode,1,12,source_copy,368,0.8057065217391305,0.26856884057971014,0.8218450131623641,0.4483695652173913,3.0,0.375
36,wikitext2-00038,general,decode,2,12,source_copy,352,0.8181818181818182,0.27272727272727276,0.8344185569069602,0.4943181818181818,3.0,0.375
36,wikitext2-00038,general,decode,3,12,source_copy,336,0.8251488095238095,0.2750496031746032,0.8390023367745536,0.5148809523809523,3.0,0.375
37,gsm8k-00046,math,decode,1,12,source_copy,368,0.6875,0.22916666666666666,0.7027017344599185,0.26358695652173914,3.0,0.375
37,gsm8k-00046,math,decode,2,12,source_copy,352,0.6803977272727273,0.22679924242424243,0.6959866610440341,0.26136363636363635,3.0,0.375
37,gsm8k-00046,math,decode,3,12,source_copy,336,0.6793154761904762,0.22643849206349206,0.6938956124441964,0.25892857142857145,3.0,0.375
38,mt_bench-48344673,conversation,decode,1,12,source_copy,368,0.7058423913043478,0.23528079710144925,0.729964546535326,0.27717391304347827,3.0,0.375
38,mt_bench-48344673,conversation,decode,2,12,source_copy,352,0.7052556818181818,0.23508522727272727,0.7282825816761364,0.29829545454545453,3.0,0.375
38,mt_bench-48344673,conversation,decode,3,12,source_copy,336,0.7150297619047619,0.23834325396825395,0.7392868768601191,0.30357142857142855,3.0,0.375
39,mt_bench-23836768,conversation,decode,1,12,source_copy,368,0.688858695652174,0.22961956521739132,0.7052930748980978,0.3016304347826087,3.0,0.375
39,mt_bench-23836768,conversation,decode,2,12,source_copy,352,0.7024147727272727,0.23413825757575757,0.7255470969460227,0.3068181818181818,3.0,0.375
39,mt_bench-23836768,conversation,decode,3,12,source_copy,336,0.7046130952380952,0.23487103174603174,0.7225574311755952,0.3333333333333333,3.0,0.375
40,mt_bench-40319087,conversation,decode,1,12,source_copy,368,0.7112771739130435,0.2370923913043478,0.7299181067425272,0.3125,3.0,0.375
40,mt_bench-40319087,conversation,decode,2,12,source_copy,352,0.7123579545454546,0.23745265151515152,0.73297119140625,0.3181818181818182,3.0,0.375
40,mt_bench-40319087,conversation,decode,3,12,source_copy,336,0.7172619047619048,0.2390873015873016,0.7347804478236607,0.31845238095238093,3.0,0.375
41,mt_bench-46306085,conversation,decode,1,12,source_copy,368,0.7520380434782609,0.250679347826087,0.7692685334578805,0.3342391304347826,3.0,0.375
41,mt_bench-46306085,conversation,decode,2,12,source_copy,352,0.7457386363636364,0.24857954545454544,0.7657331986860796,0.3125,3.0,0.375
41,mt_bench-46306085,conversation,decode,3,12,source_copy,336,0.7492559523809523,0.2497519841269841,0.7667657761346727,0.33630952380952384,3.0,0.375
42,mt_bench-68335013,conversation,decode,1,12,source_copy,368,0.6875,0.22916666666666666,0.698960014011549,0.33695652173913043,3.0,0.375
42,mt_bench-68335013,conversation,decode,2,12,source_copy,352,0.6825284090909091,0.2275094696969697,0.6936062899502841,0.3494318181818182,3.0,0.375
42,mt_bench-68335013,conversation,decode,3,12,source_copy,336,0.6964285714285714,0.23214285714285712,0.7070428757440477,0.34226190476190477,3.0,0.375
43,humaneval-HumanEval_61,code,decode,1,12,source_copy,368,0.6487771739130435,0.2162590579710145,0.6697812287703805,0.22282608695652173,3.0,0.375
43,humaneval-HumanEval_61,code,decode,2,12,source_copy,352,0.6463068181818182,0.21543560606060608,0.6669131192294034,0.25,3.0,0.375
43,humaneval-HumanEval_61,code,decode,3,12,source_copy,336,0.6681547619047619,0.22271825396825395,0.684844970703125,0.27380952380952384,3.0,0.375
44,humaneval-HumanEval_141,code,decode,1,12,source_copy,368,0.6311141304347826,0.2103713768115942,0.6505697499150815,0.21467391304347827,3.0,0.375
44,humaneval-HumanEval_141,code,decode,2,12,source_copy,352,0.6463068181818182,0.21543560606060608,0.6685569069602273,0.25,3.0,0.375
44,humaneval-HumanEval_141,code,decode,3,12,source_copy,336,0.6532738095238095,0.2177579365079365,0.6724838983444941,0.26785714285714285,3.0,0.375
45,gsm8k-00037,math,decode,1,12,source_copy,368,0.6949728260869565,0.2316576086956522,0.7125297214673914,0.30434782608695654,3.0,0.375
45,gsm8k-00037,math,decode,2,12,source_copy,352,0.7002840909090909,0.2334280303030303,0.7189691716974432,0.33238636363636365,3.0,0.375
45,gsm8k-00037,math,decode,3,12,source_copy,336,0.7083333333333334,0.23611111111111113,0.7254929315476191,0.33035714285714285,3.0,0.375
46,gsm8k-00033,math,decode,1,12,source_copy,368,0.6963315217391305,0.23211050724637683,0.7105434251868207,0.33152173913043476,3.0,0.375
46,gsm8k-00033,math,decode,2,12,source_copy,352,0.6953125,0.23177083333333334,0.7098624489524148,0.3465909090909091,3.0,0.375
46,gsm8k-00033,math,decode,3,12,source_copy,336,0.6971726190476191,0.23239087301587302,0.7091049920944941,0.3392857142857143,3.0,0.375
47,humaneval-HumanEval_155,code,decode,1,12,source_copy,368,0.6283967391304348,0.20946557971014493,0.6452358079993207,0.21195652173913043,3.0,0.375
47,humaneval-HumanEval_155,code,decode,2,12,source_copy,352,0.6313920454545454,0.21046401515151514,0.6513463800603693,0.21875,3.0,0.375
47,humaneval-HumanEval_155,code,decode,3,12,source_copy,336,0.6413690476190477,0.21378968253968256,0.6609279087611607,0.24404761904761904,3.0,0.375
48,mt_bench-90276646,conversation,decode,1,12,source_copy,368,0.6521739130434783,0.21739130434782608,0.6629439644191576,0.27445652173913043,3.0,0.375
48,mt_bench-90276646,conversation,decode,2,12,source_copy,352,0.6498579545454546,0.2166193181818182,0.6598607843572443,0.2755681818181818,3.0,0.375
48,mt_bench-90276646,conversation,decode,3,12,source_copy,336,0.6532738095238095,0.2177579365079365,0.660064697265625,0.2857142857142857,3.0,0.375
49,gsm8k-00034,math,decode,1,12,source_copy,368,0.6895380434782609,0.22984601449275363,0.704864501953125,0.27717391304347827,3.0,0.375
49,gsm8k-00034,math,decode,2,12,source_copy,352,0.6761363636363636,0.22537878787878787,0.6932914040305398,0.2784090909090909,3.0,0.375
49,gsm8k-00034,math,decode,3,12,source_copy,336,0.6867559523809523,0.22891865079365079,0.7023649669828869,0.28273809523809523,3.0,0.375
50,wikitext2-00033,general,decode,1,12,source_copy,368,0.7880434782608695,0.26268115942028986,0.8055526069972826,0.421195652173913,3.0,0.375
50,wikitext2-00033,general,decode,2,12,source_copy,352,0.8032670454545454,0.2677556818181818,0.820892333984375,0.4744318181818182,3.0,0.375
50,wikitext2-00033,general,decode,3,12,source_copy,336,0.8072916666666666,0.2690972222222222,0.8245152064732143,0.46726190476190477,3.0,0.375
51,mt_bench-9147946,conversation,decode,1,12,source_copy,368,0.7635869565217391,0.2545289855072464,0.7812553074048914,0.3695652173913043,3.0,0.375
51,mt_bench-9147946,conversation,decode,2,12,source_copy,352,0.7450284090909091,0.248342803030303,0.7607643821022727,0.35511363636363635,3.0,0.375
51,mt_bench-9147946,conversation,decode,3,12,source_copy,336,0.7447916666666666,0.24826388888888887,0.7623508998325893,0.3541666666666667,3.0,0.375
52,mt_bench-17722882,conversation,decode,1,12,source_copy,368,0.44497282608695654,0.14832427536231885,0.4472762398097826,0.14402173913043478,3.0,0.375
52,mt_bench-17722882,conversation,decode,2,12,source_copy,352,0.4538352272727273,0.1512784090909091,0.4582921808416193,0.13068181818181818,3.0,0.375
52,mt_bench-17722882,conversation,decode,3,12,source_copy,336,0.47470238095238093,0.15823412698412698,0.47747076125372023,0.13988095238095238,3.0,0.375
53,humaneval-HumanEval_99,code,decode,1,12,source_copy,368,0.6365489130434783,0.21218297101449277,0.6597542140794836,0.21467391304347827,3.0,0.375
53,humaneval-HumanEval_99,code,decode,2,12,source_copy,352,0.6420454545454546,0.21401515151515152,0.6658671985973011,0.21875,3.0,0.375
53,humaneval-HumanEval_99,code,decode,3,12,source_copy,336,0.6398809523809523,0.21329365079365079,0.6601649693080357,0.24404761904761904,3.0,0.375
54,gsm8k-00039,math,decode,1,12,source_copy,368,0.5978260869565217,0.19927536231884058,0.607711128566576,0.24728260869565216,3.0,0.375
54,gsm8k-00039,math,decode,2,12,source_copy,352,0.5809659090909091,0.193655303030303,0.5865062366832386,0.2528409090909091,3.0,0.375
54,gsm8k-00039,math,decode,3,12,source_copy,336,0.6049107142857143,0.20163690476190477,0.6044645763578869,0.2619047619047619,3.0,0.375
55,wikitext2-00034,general,decode,1,12,source_copy,368,0.7948369565217391,0.264945652173913,0.8114809782608695,0.44021739130434784,3.0,0.375
55,wikitext2-00034,general,decode,2,12,source_copy,352,0.8039772727272727,0.26799242424242425,0.8193539706143466,0.4772727272727273,3.0,0.375
55,wikitext2-00034,general,decode,3,12,source_copy,336,0.8169642857142857,0.27232142857142855,0.8332999093191964,0.49702380952380953,3.0,0.375
56,mt_bench-48989963,conversation,decode,1,12,source_copy,368,0.5828804347826086,0.19429347826086954,0.5924337635869565,0.20923913043478262,3.0,0.375
56,mt_bench-48989963,conversation,decode,2,12,source_copy,352,0.5546875,0.18489583333333334,0.5619035200639204,0.21306818181818182,3.0,0.375
56,mt_bench-48989963,conversation,decode,3,12,source_copy,336,0.5885416666666666,0.19618055555555555,0.5968904041108631,0.20833333333333334,3.0,0.375
57,humaneval-HumanEval_58,code,decode,1,12,source_copy,368,0.6154891304347826,0.20516304347826086,0.6371406886888586,0.1983695652173913,3.0,0.375
57,humaneval-HumanEval_58,code,decode,2,12,source_copy,352,0.6129261363636364,0.20430871212121213,0.6352705522017046,0.21306818181818182,3.0,0.375
57,humaneval-HumanEval_58,code,decode,3,12,source_copy,336,0.6272321428571429,0.20907738095238096,0.6485639299665179,0.23809523809523808,3.0,0.375
58,humaneval-HumanEval_48,code,decode,1,12,source_copy,368,0.7411684782608695,0.24705615942028983,0.7653184973675272,0.28532608695652173,3.0,0.375
58,humaneval-HumanEval_48,code,decode,2,12,source_copy,352,0.7507102272727273,0.25023674242424243,0.7784923206676136,0.3153409090909091,3.0,0.375
58,humaneval-HumanEval_48,code,decode,3,12,source_copy,336,0.7604166666666666,0.2534722222222222,0.7830563499813988,0.3244047619047619,3.0,0.375
59,humaneval-HumanEval_21,code,decode,1,12,source_copy,368,0.7493206521739131,0.2497735507246377,0.7754184888756793,0.296195652173913,3.0,0.375
59,humaneval-HumanEval_21,code,decode,2,12,source_copy,352,0.7535511363636364,0.2511837121212121,0.7832794189453125,0.3181818181818182,3.0,0.375
59,humaneval-HumanEval_21,code,decode,3,12,source_copy,336,0.7611607142857143,0.2537202380952381,0.7862636021205357,0.33035714285714285,3.0,0.375
60,mt_bench-84856299,conversation,decode,1,12,source_copy,368,0.7493206521739131,0.2497735507246377,0.7632539168648098,0.3342391304347826,3.0,0.375
60,mt_bench-84856299,conversation,decode,2,12,source_copy,352,0.7478693181818182,0.24928977272727273,0.7601484818892046,0.35795454545454547,3.0,0.375
60,mt_bench-84856299,conversation,decode,3,12,source_copy,336,0.7626488095238095,0.2542162698412698,0.7744852701822916,0.3958333333333333,3.0,0.375
61,mt_bench-51413464,conversation,decode,1,12,source_copy,368,0.6807065217391305,0.2269021739130435,0.7025544539741848,0.25,3.0,0.375
61,mt_bench-51413464,conversation,decode,2,12,source_copy,352,0.6697443181818182,0.22324810606060608,0.6951030384410511,0.26136363636363635,3.0,0.375
61,mt_bench-51413464,conversation,decode,3,12,source_copy,336,0.6770833333333334,0.22569444444444445,0.7001502627418155,0.2619047619047619,3.0,0.375
62,wikitext2-00046,general,decode,1,12,source_copy,368,0.7927989130434783,0.2642663043478261,0.8119440493376359,0.42391304347826086,3.0,0.375
62,wikitext2-00046,general,decode,2,12,source_copy,352,0.8132102272727273,0.27107007575757575,0.8287256414240057,0.48579545454545453,3.0,0.375
62,wikitext2-00046,general,decode,3,12,source_copy,336,0.8184523809523809,0.2728174603174603,0.8353634788876488,0.49702380952380953,3.0,0.375
63,gsm8k-00043,math,decode,1,12,source_copy,368,0.7105978260869565,0.2368659420289855,0.7255793032438859,0.32065217391304346,3.0,0.375
63,gsm8k-00043,math,decode,2,12,source_copy,352,0.6995738636363636,0.23319128787878787,0.7165291526100852,0.34375,3.0,0.375
63,gsm8k-00043,math,decode,3,12,source_copy,336,0.6882440476190477,0.22941468253968256,0.7059195382254464,0.30952380952380953,3.0,0.375
0,wikitext2-00044,general,decode,1,16,source_copy,368,0.8974184782608695,0.22435461956521738,0.9093734077785326,0.6630434782608695,4.0,0.5
0,wikitext2-00044,general,decode,2,16,source_copy,352,0.9048295454545454,0.22620738636363635,0.9159115878018466,0.6988636363636364,4.0,0.5
0,wikitext2-00044,general,decode,3,16,source_copy,336,0.9025297619047619,0.22563244047619047,0.9135219029017857,0.6934523809523809,4.0,0.5
1,wikitext2-00032,general,decode,1,16,source_copy,368,0.8980978260869565,0.22452445652173914,0.909912109375,0.6739130434782609,4.0,0.5
1,wikitext2-00032,general,decode,2,16,source_copy,352,0.9048295454545454,0.22620738636363635,0.9172612970525568,0.7017045454545454,4.0,0.5
1,wikitext2-00032,general,decode,3,16,source_copy,336,0.9092261904761905,0.22730654761904762,0.9193144298735119,0.7142857142857143,4.0,0.5
2,gsm8k-00041,math,decode,1,16,source_copy,368,0.7975543478260869,0.19938858695652173,0.810988716457201,0.483695652173913,4.0,0.5
2,gsm8k-00041,math,decode,2,16,source_copy,352,0.7897727272727273,0.19744318181818182,0.8016898415305398,0.48295454545454547,4.0,0.5
2,gsm8k-00041,math,decode,3,16,source_copy,336,0.7976190476190477,0.19940476190476192,0.8087259928385416,0.49107142857142855,4.0,0.5
3,mt_bench-35264271,conversation,decode,1,16,source_copy,368,0.8247282608695652,0.2061820652173913,0.8392015540081522,0.5,4.0,0.5
3,mt_bench-35264271,conversation,decode,2,16,source_copy,352,0.8380681818181818,0.20951704545454544,0.8538915460759943,0.5340909090909091,4.0,0.5
3,mt_bench-35264271,conversation,decode,3,16,source_copy,336,0.8311011904761905,0.20777529761904762,0.8438183012462798,0.5357142857142857,4.0,0.5
4,wikitext2-00037,general,decode,1,16,source_copy,368,0.904891304347826,0.2262228260869565,0.9162252674932065,0.6956521739130435,4.0,0.5
4,wikitext2-00037,general,decode,2,16,source_copy,352,0.9112215909090909,0.22780539772727273,0.9219166148792614,0.7272727272727273,4.0,0.5
4,wikitext2-00037,general,decode,3,16,source_copy,336,0.9122023809523809,0.22805059523809523,0.9212661016555059,0.7321428571428571,4.0,0.5
5,humaneval-HumanEval_38,code,decode,1,16,source_copy,368,0.7989130434782609,0.19972826086956522,0.8110417905061141,0.49184782608695654,4.0,0.5
5,humaneval-HumanEval_38,code,decode,2,16,source_copy,352,0.7990056818181818,0.19975142045454544,0.8137914484197443,0.48295454545454547,4.0,0.5
5,humaneval-HumanEval_38,code,decode,3,16,source_copy,336,0.8154761904761905,0.20386904761904762,0.8286975678943452,0.5238095238095238,4.0,0.5
6,gsm8k-00040,math,decode,1,16,source_copy,368,0.8417119565217391,0.21042798913043478,0.8483249830163043,0.5652173913043478,4.0,0.5
6,gsm8k-00040,math,decode,2,16,source_copy,352,0.8473011363636364,0.2118252840909091,0.8546739058061079,0.5710227272727273,4.0,0.5
6,gsm8k-00040,math,decode,3,16,source_copy,336,0.8422619047619048,0.2105654761904762,0.8504318963913691,0.5714285714285714,4.0,0.5
7,wikitext2-00043,general,decode,1,16,source_copy,368,0.8899456521739131,0.22248641304347827,0.9040739639945652,0.6358695652173914,4.0,0.5
7,wikitext2-00043,general,decode,2,16,source_copy,352,0.9026988636363636,0.2256747159090909,0.9150681929154829,0.6875,4.0,0.5
7,wikitext2-00043,general,decode,3,16,source_copy,336,0.8965773809523809,0.22414434523809523,0.9088541666666666,0.6875,4.0,0.5
8,mt_bench-30350920,conversation,decode,1,16,source_copy,368,0.8675271739130435,0.21688179347826086,0.8767142917798914,0.5760869565217391,4.0,0.5
8,mt_bench-30350920,conversation,decode,2,16,source_copy,352,0.8757102272727273,0.21892755681818182,0.8883597634055398,0.6022727272727273,4.0,0.5
8,mt_bench-30350920,conversation,decode,3,16,source_copy,336,0.8623511904761905,0.21558779761904762,0.8734014601934523,0.5773809523809523,4.0,0.5
9,gsm8k-00047,math,decode,1,16,source_copy,368,0.8478260869565217,0.21195652173913043,0.8598048997961957,0.5760869565217391,4.0,0.5
9,gsm8k-00047,math,decode,2,16,source_copy,352,0.8444602272727273,0.21111505681818182,0.8551386052911932,0.5738636363636364,4.0,0.5
9,gsm8k-00047,math,decode,3,16,source_copy,336,0.8630952380952381,0.21577380952380953,0.8743663969494048,0.6190476190476191,4.0,0.5
10,mt_bench-50530142,conversation,decode,1,16,source_copy,368,0.7771739130434783,0.19429347826086957,0.7919696310292119,0.4429347826086957,4.0,0.5
10,mt_bench-50530142,conversation,decode,2,16,source_copy,352,0.7713068181818182,0.19282670454545456,0.7805508700284091,0.44886363636363635,4.0,0.5
10,mt_bench-50530142,conversation,decode,3,16,source_copy,336,0.765625,0.19140625,0.7786661783854166,0.4494047619047619,4.0,0.5
11,humaneval-HumanEval_56,code,decode,1,16,source_copy,368,0.795516304347826,0.1988790760869565,0.8140749724014945,0.4701086956521739,4.0,0.5
11,humaneval-HumanEval_56,code,decode,2,16,source_copy,352,0.7961647727272727,0.19904119318181818,0.8130326704545454,0.4744318181818182,4.0,0.5
11,humaneval-HumanEval_56,code,decode,3,16,source_copy,336,0.8050595238095238,0.20126488095238096,0.8195553734188988,0.5148809523809523,4.0,0.5
12,mt_bench-32663300,conversation,decode,1,16,source_copy,368,0.8614130434782609,0.21535326086956522,0.871856689453125,0.5597826086956522,4.0,0.5
12,mt_bench-32663300,conversation,decode,2,16,source_copy,352,0.8501420454545454,0.21253551136363635,0.8608370694247159,0.5511363636363636,4.0,0.5
12,mt_bench-32663300,conversation,decode,3,16,source_copy,336,0.8556547619047619,0.21391369047619047,0.8637811569940477,0.5595238095238095,4.0,0.5
13,gsm8k-00042,math,decode,1,16,source_copy,368,0.8301630434782609,0.20754076086956522,0.8462192701256793,0.5163043478260869,4.0,0.5
13,gsm8k-00042,math,decode,2,16,source_copy,352,0.8245738636363636,0.2061434659090909,0.8389739990234375,0.5198863636363636,4.0,0.5
13,gsm8k-00042,math,decode,3,16,source_copy,336,0.8407738095238095,0.21019345238095238,0.8568943568638393,0.5476190476190477,4.0,0.5
14,wikitext2-00040,general,decode,1,16,source_copy,368,0.8933423913043478,0.22333559782608695,0.9062446925951086,0.6494565217391305,4.0,0.5
14,wikitext2-00040,general,decode,2,16,source_copy,352,0.9019886363636364,0.2254971590909091,0.9141651500355114,0.6761363636363636,4.0,0.5
14,wikitext2-00040,general,decode,3,16,source_copy,336,0.8995535714285714,0.22488839285714285,0.9107215518043155,0.6815476190476191,4.0,0.5
15,gsm8k-00036,math,decode,1,16,source_copy,368,0.8566576086956522,0.21416440217391305,0.8714918053668478,0.6005434782608695,4.0,0.5
15,gsm8k-00036,math,decode,2,16,source_copy,352,0.8586647727272727,0.21466619318181818,0.8716652610085227,0.6079545454545454,4.0,0.5
15,gsm8k-00036,math,decode,3,16,source_copy,336,0.8616071428571429,0.21540178571428573,0.8751598539806548,0.6041666666666666,4.0,0.5
16,humaneval-HumanEval_4,code,decode,1,16,source_copy,368,0.8125,0.203125,0.8297331436820652,0.48641304347826086,4.0,0.5
16,humaneval-HumanEval_4,code,decode,2,16,source_copy,352,0.8146306818181818,0.20365767045454544,0.8345822420987216,0.4943181818181818,4.0,0.5
16,humaneval-HumanEval_4,code,decode,3,16,source_copy,336,0.8028273809523809,0.20070684523809523,0.8217831566220238,0.4732142857142857,4.0,0.5
17,wikitext2-00045,general,decode,1,16,source_copy,368,0.9008152173913043,0.22520380434782608,0.9119992463485055,0.6820652173913043,4.0,0.5
17,wikitext2-00045,general,decode,2,16,source_copy,352,0.9076704545454546,0.22691761363636365,0.9188995361328125,0.7073863636363636,4.0,0.5
17,wikitext2-00045,general,decode,3,16,source_copy,336,0.9032738095238095,0.22581845238095238,0.9144970121837798,0.7083333333333334,4.0,0.5
18,wikitext2-00036,general,decode,1,16,source_copy,368,0.9014945652173914,0.22537364130434784,0.9130992060122283,0.6847826086956522,4.0,0.5
18,wikitext2-00036,general,decode,2,16,source_copy,352,0.9076704545454546,0.22691761363636365,0.9186748157848011,0.7102272727272727,4.0,0.5
18,wikitext2-00036,general,decode,3,16,source_copy,336,0.9069940476190477,0.22674851190476192,0.9188058035714286,0.7083333333333334,4.0,0.5
19,gsm8k-00038,math,decode,1,16,source_copy,368,0.7961956521739131,0.19904891304347827,0.8089559803838315,0.4782608695652174,4.0,0.5
19,gsm8k-00038,math,decode,2,16,source_copy,352,0.7961647727272727,0.19904119318181818,0.8091236461292614,0.4971590909090909,4.0,0.5
19,gsm8k-00038,math,decode,3,16,source_copy,336,0.8005952380952381,0.20014880952380953,0.8139241536458334,0.5089285714285714,4.0,0.5
20,gsm8k-00032,math,decode,1,16,source_copy,368,0.7914402173913043,0.19786005434782608,0.805495552394701,0.46467391304347827,4.0,0.5
20,gsm8k-00032,math,decode,2,16,source_copy,352,0.7848011363636364,0.1962002840909091,0.7961328679865057,0.4744318181818182,4.0,0.5
20,gsm8k-00032,math,decode,3,16,source_copy,336,0.8005952380952381,0.20014880952380953,0.8118460518973214,0.49107142857142855,4.0,0.5
21,gsm8k-00044,math,decode,1,16,source_copy,368,0.8661684782608695,0.21654211956521738,0.8800022291100543,0.5760869565217391,4.0,0.5
21,gsm8k-00044,math,decode,2,16,source_copy,352,0.8671875,0.216796875,0.8831800981001421,0.5965909090909091,4.0,0.5
21,gsm8k-00044,math,decode,3,16,source_copy,336,0.8772321428571429,0.21930803571428573,0.8889305478050595,0.6339285714285714,4.0,0.5
22,humaneval-HumanEval_14,code,decode,1,16,source_copy,368,0.8648097826086957,0.21620244565217392,0.8856705375339674,0.5652173913043478,4.0,0.5
22,humaneval-HumanEval_14,code,decode,2,16,source_copy,352,0.8686079545454546,0.21715198863636365,0.8898537375710227,0.5880681818181818,4.0,0.5
22,humaneval-HumanEval_14,code,decode,3,16,source_copy,336,0.8742559523809523,0.21856398809523808,0.8951779320126488,0.6101190476190477,4.0,0.5
23,mt_bench-9170963,conversation,decode,1,16,source_copy,368,0.8614130434782609,0.21535326086956522,0.8723051651664402,0.5706521739130435,4.0,0.5
23,mt_bench-9170963,conversation,decode,2,16,source_copy,352,0.859375,0.21484375,0.8720217618075284,0.5880681818181818,4.0,0.5
23,mt_bench-9170963,conversation,decode,3,16,source_copy,336,0.8578869047619048,0.2144717261904762,0.8694254557291666,0.5863095238095238,4.0,0.5
24,humaneval-HumanEval_138,code,decode,1,16,source_copy,368,0.7737771739130435,0.19344429347826086,0.7953889266304348,0.41847826086956524,4.0,0.5
24,humaneval-HumanEval_138,code,decode,2,16,source_copy,352,0.7791193181818182,0.19477982954545456,0.8012334650213068,0.4318181818181818,4.0,0.5
24,humaneval-HumanEval_138,code,decode,3,16,source_copy,336,0.7901785714285714,0.19754464285714285,0.8103666759672619,0.4642857142857143,4.0,0.5
25,wikitext2-00047,general,decode,1,16,source_copy,368,0.8967391304347826,0.22418478260869565,0.9096905252207881,0.6657608695652174,4.0,0.5
25,wikitext2-00047,general,decode,2,16,source_copy,352,0.9019886363636364,0.2254971590909091,0.9145244251598011,0.6846590909090909,4.0,0.5
25,wikitext2-00047,general,decode,3,16,source_copy,336,0.9040178571428571,0.22600446428571427,0.9133140927269345,0.6964285714285714,4.0,0.5
26,humaneval-HumanEval_70,code,decode,1,16,source_copy,368,0.829483695652174,0.2073709239130435,0.8476390009341033,0.5489130434782609,4.0,0.5
26,humaneval-HumanEval_70,code,decode,2,16,source_copy,352,0.8330965909090909,0.20827414772727273,0.8466644287109375,0.5653409090909091,4.0,0.5
26,humaneval-HumanEval_70,code,decode,3,16,source_copy,336,0.84375,0.2109375,0.856719970703125,0.5892857142857143,4.0,0.5
27,wikitext2-00035,general,decode,1,16,source_copy,368,0.8980978260869565,0.22452445652173914,0.91021728515625,0.6766304347826086,4.0,0.5
27,wikitext2-00035,general,decode,2,16,source_copy,352,0.9048295454545454,0.22620738636363635,0.9168146306818182,0.7017045454545454,4.0,0.5
27,wikitext2-00035,general,decode,3,16,source_copy,336,0.9032738095238095,0.22581845238095238,0.9140872047061012,0.7113095238095238,4.0,0.5
28,humaneval-HumanEval_40,code,decode,1,16,source_copy,368,0.7730978260869565,0.19327445652173914,0.7905100946841033,0.41032608695652173,4.0,0.5
28,humaneval-HumanEval_40,code,decode,2,16,source_copy,352,0.7748579545454546,0.19371448863636365,0.7925942160866477,0.4147727272727273,4.0,0.5
28,humaneval-HumanEval_40,code,decode,3,16,source_copy,336,0.7715773809523809,0.19289434523809523,0.7865062895275298,0.44047619047619047,4.0,0.5
29,wikitext2-00039,general,decode,1,16,source_copy,368,0.9001358695652174,0.22503396739130435,0.9132650624150815,0.6711956521739131,4.0,0.5
